hotel_id,hotel_name,address,city,state,star_rating,url,photo1,photo2,photo3,photo4,photo5,overview,number_of_reviews,rating_average,price
3496,Aryaduta Lippo Village,"401 Boulevard Jendral Sudirman, Lippo Village1300, Tangerang, Indonesia",Tangerang,Banten,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=3496,http://pix1.agoda.net/hotelimages/3496/-1/53d2df16c0fee833223bed3d4869c82a.jpg?s=312x,http://pix5.agoda.net/hotelimages/349/3496/3496_14112215190023544233.jpg?s=312x,http://pix1.agoda.net/hotelimages/349/3496/3496_14111815490023428686.jpg?s=312x,http://pix3.agoda.net/hotelimages/349/3496/3496_14111815490023428691.jpg?s=312x,http://pix5.agoda.net/hotelimages/349/3496/3496_14112215500023544520.jpg?s=312x,"Aryaduta Lippo Village is a popular choice amongst travelers in Tangerang, whether exploring or just passing through. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. All the necessary facilities, including 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, gift/souvenir shop, are at hand. Comfortable guestrooms ensure a good night's sleep with some rooms featuring facilities such as television LCD/plasma screen, complimentary instant coffee, complimentary tea, mirror, scale. The hotel's peaceful atmosphere extends to its recreational facilities which include badminton court, yoga room, hot tub, fitness center, sauna. A welcoming atmosphere and excellent service are what you can expect during your stay at Aryaduta Lippo Village.",1710,"8,10",1192501
3632,InterContinental Bali Resort,Jalan Uluwatu 45,Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=3632,http://pix1.agoda.net/hotelimages/4869553/0/35b103e869655a2959fac36f614fa08e.jpg?s=312x,http://pix1.agoda.net/hotelimages/363/3632/3632_15100115500036580039.jpg?s=312x,http://pix2.agoda.net/hotelimages/3632/0/268f4badf37df4fe04572d9d80afae1f.jpg?s=312x,http://pix3.agoda.net/hotelimages/3632/0/92eac703e6896a7f6192b79dcb591dd0.jpg?s=312x,http://pix2.agoda.net/hotelimages/3632/0/9d35b36badf59c8db121aa2d3ad87849.jpg?s=312x,"InterContinental Bali Resort is a popular choice amongst travelers in Bali, whether exploring or just passing through. The hotel has everything you need for a comfortable stay. Free Wi-Fi in all rooms, 24-hour security, daily housekeeping, gift/souvenir shop, photocopying are on the list of things guests can enjoy. All rooms are designed and decorated to make guests feel right at home, and some rooms come with internet access – wireless, private pool, internet access – wireless (complimentary), whirlpool bathtub, non smoking rooms. Access to the hotel's surfing lessons, watersports equipment rentals, yoga room, hot tub, fitness center will further enhance your satisfying stay. A welcoming atmosphere and excellent service are what you can expect during your stay at InterContinental Bali Resort.",832,"8,70",2282333
3722,Ibis Jakarta Slipi Hotel,Jalan Letjen S.Parman Kavling 59 Jakarta Barat 11066 - INDONESIA,Jakarta,DKI Jakarta,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=3722,http://pix5.agoda.net/hotelimages/4876490/0/fa2d1118910d6a45cdb67932729b1822.jpg?s=312x,http://pix2.agoda.net/hotelimages/372/3722/3722_16042109180041664726.jpg?s=312x,http://pix2.agoda.net/hotelimages/3722/0/5600d1e88bbcab74a4c56ff1c2be7891.jpg?s=312x,http://pix2.agoda.net/hotelimages/3722/0/5e262ed123661809716fc8fbc8832571.jpg?s=312x,http://pix1.agoda.net/hotelimages/3722/0/3efb956a9ecb7311d121accf5b16268f.jpg?s=312x,"Stop at Ibis Jakarta Slipi Hotel to discover the wonders of Jakarta. The property features a wide range of facilities to make your stay a pleasant experience. All the necessary facilities, including free Wi-Fi in all rooms, 24-hour security, convenience store, daily housekeeping, gift/souvenir shop, are at hand. Some of the well-appointed guestrooms feature internet access – wireless, internet access – wireless (complimentary), air conditioning, desk, mini bar. Access to the hotel's fitness center, outdoor pool, massage, pool (kids), billiards will further enhance your satisfying stay. A welcoming atmosphere and excellent service are what you can expect during your stay at Ibis Jakarta Slipi Hotel.",1849,"7,40",484001
3920,Sativa Sanur Cottages Hotel,Jl. Cemara 25 - Banjar Semawang,Bali,Bali,"3,00",https://www.agoda.com/partners/partnersearch.aspx?hid=3920,http://pix2.agoda.net/hotelimages/392/3920/3920_14032716080018879755.jpg?s=312x,http://pix3.agoda.net/hotelimages/392/3920/3920_14090910540021963559.jpg?s=312x,http://pix3.agoda.net/hotelimages/392/3920/3920_14032716080018879735.jpg?s=312x,http://pix4.agoda.net/hotelimages/392/3920/3920_14032716080018879736.jpg?s=312x,http://pix1.agoda.net/hotelimages/392/3920/3920_14032716080018879737.jpg?s=312x,"Ideally located in the prime touristic area of Sanur, Sativa Sanur Cottages Hotel promises a relaxing and wonderful visit. The property features a wide range of facilities to make your stay a pleasant experience. 24-hour security, daily housekeeping, portable wi-fi rental, postal service, taxi service are on the list of things guests can enjoy. Designed for comfort, selected guestrooms offer separate living room, internet access – wireless (complimentary), non smoking rooms, air conditioning, wake-up service to ensure a restful night. Take a break from a long day and make use of outdoor pool, spa, massage, pool (kids), garden. Sativa Sanur Cottages Hotel is an excellent choice from which to explore Bali or to simply relax and rejuvenate.",557,"7,80",379339
4264,Grand Hyatt Jakarta,Jalan M H Thamrin Kav. 28-30,Jakarta,DKI Jakarta,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=4264,http://pix2.agoda.net/hotelimages/426/4264/4264_17090614280056041489.jpg?s=312x,http://pix3.agoda.net/hotelimages/426/4264/4264_17052316390053168294.jpg?s=312x,http://pix4.agoda.net/hotelimages/426/4264/4264_17092116010056694481.jpg?s=312x,http://pix1.agoda.net/hotelimages/426/4264/4264_17092116010056694482.jpg?s=312x,http://pix2.agoda.net/hotelimages/426/4264/4264_17092116010056694495.jpg?s=312x,"Located in Thamrin, Grand Hyatt Jakarta is a perfect starting point from which to explore Jakarta. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. 24-hour room service, facilities for disabled guests, valet parking, car park, room service are on the list of things guests can enjoy. Designed for comfort, selected guestrooms offer television LCD/plasma screen, separate living room, internet access – wireless, internet access – wireless (complimentary), air conditioning to ensure a restful night. Entertain the hotel's recreational facilities, including hot tub, fitness center, sauna, outdoor pool, spa. For reliable service and professional staff, Grand Hyatt Jakarta caters to your needs.",638,"8,90",1267293
4355,Vila Ombak Hotel,Gili Trawangan,Lombok,West Nusa Tenggara,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=4355,http://pix2.agoda.net/hotelimages/4355/-1/c7ebcd1ea79f7ead4172b21907b0a2ac.jpg?s=312x,http://pix1.agoda.net/hotelimages/435/4355/4355_15051313330027451359.jpg?s=312x,http://pix2.agoda.net/hotelimages/435/4355/4355_15082511300034988779.jpg?s=312x,http://pix1.agoda.net/hotelimages/435/4355/4355_15082511300034988782.jpg?s=312x,http://pix5.agoda.net/hotelimages/435/4355/4355_15121613510038544855.jpg?s=312x,"Vila Ombak Hotel is perfectly located for both business and leisure guests in Lombok. Featuring a complete list of amenities, guests will find their stay at the property a comfortable one. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, infirmary are on the list of things guests can enjoy. Guestrooms are fitted with all the amenities you need for a good night's sleep. In some of the rooms, guests can find television LCD/plasma screen, free welcome drink, locker, mirror, private entrance. The hotel offers various recreational opportunities. For reliable service and professional staff, Vila Ombak Hotel caters to your needs.",2277,"8,10",368142
4843,Grand Inna Malioboro,Jalan Malioboro 60,Yogyakarta,D.I. Yogyakarta,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=4843,http://pix2.agoda.net/hotelimages/4843/-1/856490c6cc3d9feacb9233e332269f0d.jpg?s=312x,http://pix1.agoda.net/hotelimages/484/4843/4843_14022615390018477270.jpg?s=312x,http://pix2.agoda.net/hotelimages/484/4843/4843_16042109310041665788.jpg?s=312x,http://pix3.agoda.net/hotelimages/484/4843/4843_16042109310041665790.jpg?s=312x,http://pix5.agoda.net/hotelimages/484/4843/4843_16042109310041665797.jpg?s=312x,"Located in Yogyakarta City Center, Grand Inna Malioboro is a perfect starting point from which to explore Yogyakarta. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. 24-hour room service, free Wi-Fi in all rooms, 24-hour security, gift/souvenir shop, taxi service are on the list of things guests can enjoy. Designed for comfort, selected guestrooms offer television LCD/plasma screen, internet access – wireless, internet access – wireless (complimentary), air conditioning, desk to ensure a restful night. To enhance guests' stay, the hotel offers recreational facilities such as spa, massage, garden, karaoke. For reliable service and professional staff, Grand Inna Malioboro caters to your needs.",1870,"8,10",2636701
5171,The Jayakarta Suites Bandung,"Jl.Ir.H.Juanda 381 A, Bandung Jawa Barat",Bandung,West Java,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=5171,http://pix2.agoda.net/hotelimages/7459116/0/d6152f0a45d6dfddaf4dc0846f4c5d29.jpg?s=312x,http://pix3.agoda.net/hotelimages/517/5171/5171_17050817390052842145.jpg?s=312x,http://pix4.agoda.net/hotelimages/517/5171/5171_13081313100014263357.jpg?s=312x,http://pix5.agoda.net/hotelimages/517/5171/5171_17012418020050526213.jpg?s=312x,http://pix1.agoda.net/hotelimages/517/5171/5171_17012418020050526215.jpg?s=312x,"Set in a prime location of Bandung, The Jayakarta Bandung Suite Hotel & Spa puts everything the city has to offer just outside your doorstep. The hotel offers a high standard of service and amenities to suit the individual needs of all travelers. Facilities like 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, gift/souvenir shop are readily available for you to enjoy. Some of the well-appointed guestrooms feature television LCD/plasma screen, mirror, slippers, separate living room, smoke detector. Entertain the hotel's recreational facilities, including yoga room, fitness center, sauna, outdoor pool, spa. The Jayakarta Bandung Suite Hotel & Spa combines warm hospitality with a lovely ambiance to make your stay in Bandung unforgettable.",2633,"7,60",592761
5354,Prama Sanur Beach Bali Hotel,JL. Cemara,Bali,Bali,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=5354,http://pix5.agoda.net/hotelimages/5354/-1/e333e5eb112bcec34aea9a6a4c5b20dc.jpg?s=312x,http://pix3.agoda.net/hotelimages/535/5354/5354_14091916560022279044.jpg?s=312x,http://pix4.agoda.net/hotelimages/535/5354/5354_15080409310033581341.jpg?s=312x,http://pix2.agoda.net/hotelimages/535/5354/5354_15080409310033581346.jpg?s=312x,http://pix4.agoda.net/hotelimages/535/5354/5354_15080409310033581347.jpg?s=312x,"Ideally located in the prime touristic area of Sanur, Prama Sanur Beach Bali Hotel promises a relaxing and wonderful visit. Offering a variety of facilities and services, the hotel provides all you need for a good night's sleep. All the necessary facilities, including 24-hour room service, free Wi-Fi in all rooms, 24-hour security, daily housekeeping, gift/souvenir shop, are at hand. Television LCD/plasma screen, mirror, slippers, separate living room, smoke detector can be found in selected guestrooms. Entertain the hotel's recreational facilities, including canoe, watersports equipment rentals, wind surfing, private beach, fitness center. Prama Sanur Beach Bali Hotel combines warm hospitality with a lovely ambiance to make your stay in Bali unforgettable.",1672,"8,30",1123450
5376,Gran Mahakam Hotel,Jalan Mahakam I No.8,Jakarta,DKI Jakarta,"5,00",https://www.agoda.com/partners/partnersearch.aspx?hid=5376,http://pix4.agoda.net/hotelimages/5376/-1/3523ccfd62534d5639615621d64a0beb.jpg?s=312x,http://pix4.agoda.net/hotelimages/5376/-1/ccd89f0f0d710e1de51981800844cbf9.jpg?s=312x,http://pix3.agoda.net/hotelimages/537/5376/5376_14030316290018527879.jpg?s=312x,http://pix4.agoda.net/hotelimages/537/5376/5376_14030316290018527895.jpg?s=312x,http://pix2.agoda.net/hotelimages/537/5376/5376_15011317500024581728.jpg?s=312x,"Gran Mahakam Hotel is a popular choice amongst travelers in Jakarta, whether exploring or just passing through. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. 24-hour room service, free Wi-Fi in all rooms, facilities for disabled guests, Wi-Fi in public areas, valet parking are on the list of things guests can enjoy. Designed for comfort, selected guestrooms offer television LCD/plasma screen, internet access – wireless (complimentary), non smoking rooms, air conditioning, desk to ensure a restful night. To enhance guests' stay, the hotel offers recreational facilities such as fitness center, sauna, outdoor pool, massage. Friendly staff, great facilities and close proximity to all that Jakarta has to offer are three great reasons you should stay at Gran Mahakam Hotel.",2379,"8,40",1023000
5543,Novotel Yogyakarta Hotel,Jalan Jendral Sudirman No. 89,Yogyakarta,D.I. Yogyakarta,"4,00",https://www.agoda.com/partners/partnersearch.aspx?hid=5543,http://pix5.agoda.net/hotelimages/4889886/0/66f88e22457654b14b5b13bd96668b2e.jpg?s=312x,http://pix5.agoda.net/hotelimages/554/5543/5543_16041512330041533745.jpg?s=312x,http://pix4.agoda.net/hotelimages/554/5543/5543_16083111160045950505.jpg?s=312x,http://pix4.agoda.net/hotelimages/554/5543/5543_16083111160045950514.jpg?s=312x,http://pix4.agoda.net/hotelimages/554/5543/5543_17062108460053917478.jpg?s=312x,"Novotel Yogyakarta Hotel is perfectly located for both business and leisure guests in Yogyakarta. The hotel offers guests a range of services and amenities designed to provide comfort and convenience. Service-minded staff will welcome and guide you at the Novotel Yogyakarta Hotel. Guestrooms are designed to provide an optimal level of comfort with welcoming decor and some offering convenient amenities like separate living room, television LCD/plasma screen, internet access – wireless (complimentary), non smoking rooms, air conditioning. The hotel's peaceful atmosphere extends to its recreational facilities which include hot tub, fitness center, sauna, outdoor pool, spa. Novotel Yogyakarta Hotel is an excellent choice from which to explore Yogyakarta or to simply relax and rejuvenate.",1511,"8,00",288677
